"miR_name","D03vsD0_Ratio_mean","D03vsD0_Ratio_SEM","D03vsD0_log2FoldChange","D03vsD0_log2FoldChange_SEM","D03vsD0_pvalue","D03vsD0_adjusted_pvalue","D10vsD03_Ratio_mean","D10vsD03_Ratio_SEM","D10vsD03_log2FoldChange","D10vsD03_log2FoldChange_SEM","D10vsD03_pvalue","D10vsD03_adjusted_pvalue","D17vsD10_Ratio_mean","D17vsD10_Ratio_SEM","D17vsD10_log2FoldChange","D17vsD10_log2FoldChange_SEM","D17vsD10_pvalue","D17vsD10_adjusted_pvalue","D25vsD17_Ratio_mean","D25vsD17_Ratio_SEM","D25vsD17_log2FoldChange","D25vsD17_log2FoldChange_SEM","D25vsD17_pvalue","D25vsD17_adjusted_pvalue","myoTvsMyoB_Ratio_mean","myoTvsMyoB_Ratio_SEM","myoTvsMyoB_log2FoldChange","myoTvsMyoB_log2FoldChange_SEM","myoTvsMyoB_pvalue","myoTvsMyoB_adjusted_pvalue","MyoBvsD17_Ratio_mean","MyoBvsD17_Ratio_SEM","MyoBvsD17_log2FoldChange","MyoBvsD17_log2FoldChange_SEM","MyoBvsD17_pvalue","MyoBvsD17_adjusted_pvalue","MyoTvsD25_Ratio_mean","MyoTvsD25_Ratio_SEM","MyoTvsD25_log2FoldChange","MyoTvsD25_log2FoldChange_SEM","MyoTvsD25_pvalue","MyoTvsD25_adjusted_pvalue","D0_Ratio_mean","D0_Ratio_SEM","D0_log2FoldChange","D0_log2FoldChange_SEM","D0_pvalue","D0_adjusted_pvalue","D03_Ratio_mean","D03_Ratio_SEM","D03_log2FoldChange","D03_log2FoldChange_SEM","D03_pvalue","D03_adjusted_pvalue","D10_Ratio_mean","D10_Ratio_SEM","D10_log2FoldChange","D10_log2FoldChange_SEM","D10_pvalue","D10_adjusted_pvalue","D17_Ratio_mean","D17_Ratio_SEM","D17_log2FoldChange","D17_log2FoldChange_SEM","D17_pvalue","D17_adjusted_pvalue","D25_Ratio_mean","D25_Ratio_SEM","D25_log2FoldChange","D25_log2FoldChange_SEM","D25_pvalue","D25_adjusted_pvalue","MyoB_Ratio_mean","MyoB_Ratio_SEM","MyoB_log2FoldChange","MyoB_log2FoldChange_SEM","MyoB_pvalue","MyoB_adjusted_pvalue","MyoT_Ratio_mean","MyoT_Ratio_SEM","MyoT_log2FoldChange","MyoT_log2FoldChange_SEM","MyoT_pvalue","MyoT_adjusted_pvalue"
"2576","MIR4710",NA,NA,-1.3,5.8,0.873,NA,0,NA,1.4,4.1,0.815,NA,NA,NA,-0.4,4.1,1,NA,0,NA,0.2,4.1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,-1.8,3.8,0.713,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,1.49,0.2,3.9,1,1,NA,NA,NA,NA,NA,NA,0,NA,-1.1,4.1,0.856,1,NA,NA,1.6,4,0.758,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2577","MIR4711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,4.1,0.934,NA,NA,NA,NA,NA,NA,NA,0.11,-2.01,-2,3.8,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,3.7,0.716,1,NA,NA,NA,NA,NA,NA,0,NA,0.5,3.8,0.982,1
"2578","MIR4712",NA,NA,-1.3,5.8,0.873,NA,0.62,0.88,0.4,3.6,1,NA,3.29,4.66,-1.2,3.6,0.822,NA,0,NA,2.1,4,0.673,NA,NA,NA,-0.7,4.1,0.934,NA,0,NA,0.2,3.7,1,NA,0.11,-2.01,-2,3.8,0.673,NA,NA,NA,1.1,4.3,0.863,1,0,NA,-0.8,4.1,0.93,1,0,NA,0,4.1,1,1,0.93,1.08,-0.1,2.3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5,3.8,0.982,1
"2579","MIR4713",0.7,0.68,0.7,2.6,0.909,NA,0.23,0.29,1.8,2.4,0.558,1,0,NA,2.6,4,0.59,NA,NA,NA,NA,NA,NA,NA,0,NA,1.1,4.1,0.856,NA,NA,NA,-3.6,3.8,0.404,NA,0,NA,NA,NA,NA,NA,4.1,3.6,1.3,1.4,0.521,1,1.11,0.91,0.2,1.5,1,1,1.36,1.92,0.6,3.7,0.957,1,NA,NA,1.4,4.1,0.796,1,NA,NA,NA,NA,NA,NA,0,NA,1,3.5,0.857,1,NA,NA,NA,NA,NA,NA
"2580","MIR4714",0.12,0.15,1.3,3.7,0.814,NA,0.33,0.47,1.2,3.4,0.813,NA,1.38,1.94,-0.4,3.7,1,NA,0.41,0.58,0.2,3.8,1,NA,0.6,0.7,2.8,3.3,0.471,NA,4.27,5.03,-2.9,2.7,0.34,NA,0.59,-2.2,-2.2,3.3,0.589,NA,0.17,0.21,-2,2.6,0.542,1,0.76,1.07,-0.6,3.5,0.955,1,0,NA,0,4.1,1,1,0.33,0.47,-1.1,3.4,0.832,1,1.11,1.57,-0.5,4.1,0.982,1,0,NA,0.9,3.4,0.884,1,0,NA,-0.6,3.8,0.951,1
"2581","MIR4715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2582","MIR4716",NA,NA,NA,NA,NA,NA,NA,NA,-0.6,4.1,0.967,NA,1.61,2.28,-0.4,3.7,1,NA,0,NA,1.1,4,0.871,NA,NA,NA,NA,NA,NA,NA,0,NA,-1,3.8,0.868,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4.1,1,1,0,NA,-2.1,4,0.675,1,NA,NA,0.3,4.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2583","MIR4717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2584","MIR4718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2585","MIR4719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,4,0.764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2586","MIR4720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2587","MIR4721",0,NA,-0.4,5.8,1,NA,NA,NA,-0.6,4.1,0.967,NA,0,NA,1.6,4.1,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,-0.4,4.3,1,1,NA,NA,NA,NA,NA,NA,0,NA,0,4.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,3.4,0.522,1,NA,NA,NA,NA,NA,NA
"2588","MIR4722",NA,NA,-1.3,5.8,0.873,NA,0,NA,1.4,4.1,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.8,4.1,0.93,1,NA,NA,NA,NA,NA,NA,NA,NA,0.8,4.1,0.925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2589","MIR4723",NA,NA,-2.9,5.7,0.665,NA,0.39,0.46,1.1,2.3,0.781,NA,0.36,0.51,1.5,3.6,0.749,NA,0,NA,0.2,4.1,1,NA,0.24,0.28,2.2,2.6,0.497,NA,11.61,13.42,-4,2.5,0.15,NA,0.23,-2.06,-2.1,3.8,0.664,NA,NA,NA,NA,NA,NA,NA,0.79,0.65,-0.3,2.1,1,1,0,NA,-0.9,4,0.902,1,2.82,3.3,1.5,2.2,0.626,1,NA,NA,1.1,4,0.861,1,0.72,0.67,0.8,3.4,0.905,1,0,NA,0.4,3.8,0.997,1
"2590","MIR4724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,4.1,0.925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2591","MIR4725",0,NA,2.1,5.6,0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,-4.19,-4.2,3.7,0.31,NA,0,NA,-1,4.3,0.898,1,NA,NA,1.2,4.1,0.848,1,NA,NA,2,4.1,0.703,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,3.4,0.529,1,1.3,1.84,0.3,2.6,1,1
"2592","MIR4726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,4.1,0.762,NA,NA,NA,-0.7,4.1,0.934,NA,NA,NA,NA,NA,NA,NA,0.14,-1.2,-1.2,3.8,0.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.1,0.7,1,NA,NA,3.1,2.9,0.354,1,1.11,1.57,-0.5,4.1,0.982,1,NA,NA,NA,NA,NA,NA,0,NA,0.5,3.8,0.982,1
"2593","MIR4727",NA,NA,NA,NA,NA,NA,NA,NA,-0.6,4.1,0.967,NA,0.56,0.8,0.6,3.7,0.955,NA,0,NA,0.2,4.1,1,NA,0,NA,1.1,4.1,0.856,NA,2.42,3.42,-2.5,3.8,0.588,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4.1,1,1,0,NA,-1.1,4.1,0.856,1,NA,NA,0.3,4.1,1,1,0,NA,1.2,3.5,0.827,1,NA,NA,NA,NA,NA,NA
"2594","MIR4728",0.04,0.05,4.3,3.2,0.227,NA,2.43,2.48,-1.5,1.8,0.545,NA,1.06,0.69,0,1.4,1,NA,4.55,2.85,-2.1,1.1,0.112,0.493,2.57,2.97,-0.3,4.1,1,NA,0.35,0.41,-0.2,2.8,1,NA,1.63,1.48,1.5,1.3,0.411,0.705,0.7,0.47,-0.8,1.5,0.803,1,0,NA,-0.8,4.1,0.93,1,0,NA,-1.8,2.2,0.521,1,0.15,0.18,-2.6,2.1,0.307,1,0.47,0.25,-1.3,1.3,0.466,1,1.67,2.36,1.9,3.4,0.669,1,1.08,1.25,0.4,2.9,1,1
"2595","MIR4729",NA,NA,-3.5,5.7,0.588,NA,0,NA,3.5,4,0.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-2.9,4,0.531,1,NA,NA,NA,NA,NA,NA,NA,NA,0.8,4.1,0.925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596","MIR4730",NA,NA,NA,NA,NA,NA,NA,NA,-0.6,4.1,0.967,NA,0,NA,1.6,4.1,0.774,NA,NA,NA,-2.6,3.4,0.521,NA,0,NA,NA,NA,NA,NA,NA,NA,-3.7,3.8,0.386,0.706,0.18,0.5,0.5,3.8,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4.1,1,1,NA,NA,1.6,4,0.764,1,0.22,0.27,-1.4,2.8,0.714,1,0,NA,0.9,3.4,0.889,1,NA,NA,NA,NA,NA,NA
"2597","MIR4731",NA,NA,-1.3,5.8,0.873,NA,2.68,3.25,-1.5,2.3,0.632,NA,0.19,0.23,2.5,2.3,0.362,NA,0.82,1.16,-0.7,4.1,0.948,NA,0.41,0.59,0.2,4.1,1,NA,3.07,4.34,-2.6,3.8,0.561,NA,0.14,-1.2,-1.2,3.8,0.832,NA,NA,NA,NA,NA,NA,NA,3.7,3.76,1.7,2.2,0.555,1,0.56,0.68,-0.9,2.4,0.84,1,0,NA,-1.1,4.1,0.856,1,0,NA,-1.5,4.1,0.795,1,1.08,1.52,1.7,3.4,0.697,1,0,NA,0.5,3.8,0.982,1
"2598","MIR4733",0.44,0.52,-3.2,4,0.495,NA,0.34,0.4,1.2,2.3,0.715,NA,0.59,0.84,0.9,3.6,0.879,NA,10.89,13.02,-3.2,2.4,0.235,NA,NA,NA,NA,NA,NA,NA,0,NA,-1.1,3.8,0.857,NA,0.84,2.89,2.9,3.1,0.418,NA,0.7,0.78,0.2,3,1,1,0.56,0.66,-0.7,2.5,0.904,1,0.73,1.03,0.1,3.9,1,1,1.33,1.51,0.4,2.2,0.989,1,0.21,0.2,-2.3,1.9,0.327,1,NA,NA,2.6,3.4,0.522,1,NA,NA,NA,NA,NA,NA
"2599","MIR4734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2600","MIR4735",4.49,4.75,-1.4,2.4,0.685,NA,0.09,0.09,2.9,1.7,0.138,0.545,0,NA,1.6,4.1,0.774,NA,NA,NA,-2.1,4,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.06,0.1,3.8,1,NA,5.74,6.66,1.9,2.6,0.561,1,0.42,0.27,-1,1.6,0.703,1,4.9,6.93,1.9,3.6,0.681,1,NA,NA,0.8,4.1,0.925,1,1.21,1.72,0.2,3.4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2601","MIR4736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2602","MIR4737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2603","MIR4738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,3.5,0.649,NA,1.4,1.65,-0.6,2.2,0.942,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.1,3.7,1,NA,0.17,0.82,0.8,3.8,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.1,0.703,1,0.25,0.29,-1.9,2.2,0.513,1,0.19,0.27,-2,3.3,0.627,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2604","MIR4739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,4.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2605","MIR4740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,3.8,0.648,1
"2606","MIR4741",0.32,0.45,-1.3,5.8,0.873,NA,3.8,4.75,-2,2.3,0.499,NA,1.25,1.24,-0.1,1.6,1,NA,0.41,0.34,1.2,1.6,0.594,NA,0.41,0.59,0.2,4.1,1,NA,0.32,0.39,0.6,2.1,0.925,NA,0.29,0.06,0.1,2.8,1,NA,0.46,0.65,0.3,4.3,1,1,11.64,12.78,3.4,1.8,0.108,1,1.07,0.96,0,1.9,1,1,2.24,1.83,1.2,1.2,0.513,1,0.23,0.26,-1.7,2.7,0.617,1,0.53,0.75,2,3.4,0.638,1,0,NA,0.5,3.8,0.982,1
"2607","MIR4742",0.42,0.29,-0.3,1.6,1,NA,1.08,0.51,-0.5,0.9,0.949,1,1.42,0.41,-0.4,0.6,1,1,1.08,0.13,0,0.6,1,1,1.14,0.66,0,1.6,1,1,0.34,0.17,0.9,1,0.613,0.936,3.35,0.88,0.9,0.9,0.6,0.897,0.62,0.47,-1.2,1.6,0.624,1,0.65,0.32,-0.5,1.1,0.965,1,1.16,0.51,0.1,0.8,1,1,0.98,0.29,-0.1,0.6,1,1,1.11,0.31,0.1,0.8,1,1,1.11,1.07,1,3.3,0.86,1,0.9,0.54,-0.1,1.7,1,1
"2608","MIR4743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,4.1,1,NA,0,NA,0.2,4.1,1,NA,0,NA,2.3,4,0.642,NA,4.63,6.55,-3.4,3.8,0.432,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-1.1,4.1,0.856,1,NA,NA,0.3,4.1,1,1,0,NA,1.6,3.4,0.716,1,NA,NA,NA,NA,NA,NA
"2609","MIR4744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2610","MIR4745",0.84,0.62,-1.8,2.4,0.575,NA,0.22,0.19,1.8,1.8,0.424,1,5.33,4.56,-2.2,1.5,0.241,0.718,0.39,0.37,1.7,1.5,0.389,1,NA,NA,NA,NA,NA,NA,0,NA,2.6,2.4,0.358,NA,0.36,1.64,1.6,3.5,0.726,NA,2.09,1.72,1.6,1.4,0.372,1,1.61,1.3,0.8,1.7,0.809,1,0,NA,-1.4,3.8,0.788,1,0.66,0.5,-0.5,1.2,0.924,1,0.37,0.33,-1.5,2.1,0.601,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611","MIR4746",0.24,0.17,0.6,2.1,0.921,NA,0.54,0.44,0.5,1.8,0.942,NA,1.72,1.15,-0.6,1.4,0.865,NA,0,NA,2.8,2.1,0.237,NA,0,NA,2.2,3.9,0.648,NA,0.85,0.59,-0.6,1.7,0.905,NA,0,NA,NA,NA,NA,NA,0.48,0.51,-1.5,2,0.577,1,0.99,1.16,0.1,2.4,1,1,1.55,1.24,0.4,1.9,0.984,1,0.95,0.41,-0.1,1.1,1,1,NA,NA,NA,NA,NA,NA,0,NA,0.3,3.4,1,1,NA,NA,NA,NA,NA,NA
"2612","MIR4747",0.41,0.58,-1.3,5.8,0.873,NA,0.54,0.76,0.4,3.4,1,NA,10.16,10.17,-3.1,1.5,0.064,NA,0.18,0.18,2,1.4,0.249,NA,0,NA,3.5,2.8,0.278,NA,1.01,0.6,-0.6,1.3,0.875,1,0.09,0.23,0.2,3.8,1,NA,0.46,0.65,0.3,4.3,1,1,2.2,2.49,1.3,2.7,0.741,1,2.93,4.15,1.6,3.7,0.744,1,1.07,0.54,0.1,1.1,1,1,4.23,4.26,1.4,1.8,0.56,1,0,NA,0.6,3.4,0.962,1,NA,NA,NA,NA,NA,NA
"2613","MIR4748",0.23,0.33,2.7,5.5,0.673,NA,0.67,0.94,0.4,3.5,1,NA,0,NA,1.6,4.1,0.774,NA,NA,NA,-1.6,4.1,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.5,-0.5,3.8,0.979,NA,0,NA,-1.9,4.2,0.723,1,0,NA,-0.8,4.1,0.93,1,0,NA,0,4.1,1,1,NA,NA,0.8,4.1,0.925,1,1.74,2.46,-0.5,4.1,0.982,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2614","MIR4749",0.2,0.23,2.1,3.5,0.621,NA,3.29,3.85,-2.1,2.2,0.437,NA,0.75,0.59,0.5,1.6,0.928,NA,0.75,0.53,0.3,1.6,1,NA,0,NA,1.1,4.1,0.856,NA,0.32,0.35,0,2.8,1,NA,0.21,0.95,0.9,3.8,0.884,NA,1.17,1.31,-0.6,2.8,0.952,1,7.13,8.1,3,1.9,0.177,1,0.73,0.62,-0.6,1.9,0.908,1,1.33,1.16,0.5,1.6,0.964,1,2.11,1.23,0.8,1.5,0.79,1,0,NA,1.2,3.5,0.827,1,NA,NA,NA,NA,NA,NA
"2615","MIR4750",NA,NA,-1.3,5.8,0.873,NA,0.49,0.69,0.4,3.5,1,NA,0.8,1.14,0.6,3.7,0.955,NA,1.61,2.27,-1.1,3.8,0.849,NA,NA,NA,-1.6,4,0.769,NA,0,NA,-1.8,3.8,0.713,NA,0.4,-1.39,-1.4,2.6,0.709,NA,NA,NA,1.1,4.3,0.863,1,0,NA,-0.8,4.1,0.93,1,3.32,4.69,1,3.7,0.869,1,0.67,0.94,-0.2,3.6,1,1,3.55,4.48,1.1,2.6,0.78,1,NA,NA,NA,NA,NA,NA,0,NA,-0.2,3.8,1,1
"2616","MIR4751",NA,NA,NA,NA,NA,NA,NA,NA,-0.6,4.1,0.967,NA,0,NA,1.6,4.1,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2617","MIR4752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618","MIR4753",NA,NA,NA,NA,NA,NA,NA,NA,-0.6,4.1,0.967,NA,0.66,0.93,0.6,3.8,0.957,NA,1,1.41,-0.7,4.1,0.948,NA,0,NA,1.8,4.1,0.734,NA,4.83,6.84,-3,3.8,0.488,NA,0.03,-0.5,-0.5,3.8,0.979,NA,NA,NA,1.1,4.3,0.863,1,NA,NA,1.2,4.1,0.848,1,1.61,2.28,1,4,0.881,1,2.07,2.93,0.7,3.5,0.942,1,1.74,2.46,-0.5,4.1,0.982,1,0,NA,0.6,3.4,0.958,1,NA,NA,NA,NA,NA,NA
"2619","MIR4754",NA,NA,-1.3,5.8,0.873,NA,0,NA,1.4,4.1,0.815,NA,NA,NA,-1.1,3.9,0.85,NA,0,NA,0.9,4,0.893,NA,NA,NA,NA,NA,NA,NA,0,NA,-1.1,3.8,0.862,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,2.98,1.2,3.4,0.805,1,NA,NA,2,4.1,0.7,1,2.2,1.47,1,1.6,0.731,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2620","MIR4755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
